Serial,Episode_Title,Image_URL,Description,Mode,Video_URL,,year,airdate,runtime,Visibility
Series_6,The Impossible Astronaut,https://ichef.bbci.co.uk/images/ic/1920x1080/p07rnf2g.jpg,"Amy, Rory and River mourn the Doctor, but are soon plunged into an adventure with President Nixon and the Silence!",Iplayer,https://www.bbc.co.uk/iplayer/episode/b010tb7q/doctor-who-series-6-1-the-impossible-astronaut,,2011,2011-04-23,45,Shown
Series_6,Day of the Moon,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h2xzk.jpg,"In 1960s America, the Doctor fights an alien force dating back to the beginnings of human civilisation: the Silence!",Iplayer,https://www.bbc.co.uk/iplayer/episode/b010y5l3/doctor-who-series-6-2-day-of-the-moon,,2011,2011-04-30,45,Shown
Series_6,6.3 – Prequel,https://tardis.wiki/images/Tardis_images/e/e8/The-curse-of-the-black-spot-prequel.jpg,A Prequel to The Curse of the Black Spot,Youtube,I-aE7OuPwQc,,2011,2011-04-30,2,Shown
Series_6,The Curse of the Black Spot,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h3295.jpg,"There's terror on the high seas, as the Doctor is stranded on a pirate ship where he must face an apparently deadly Siren...",Iplayer,https://www.bbc.co.uk/iplayer/episode/b0110g4b/doctor-who-series-6-3-the-curse-of-the-black-spot,,2011,2011-05-07,45,Shown
Series_6,The Doctor’s Wife,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h399k.jpg,"By following a Time Lord distress signal, the Doctor puts Amy, Rory and his beloved TARDIS in grave danger.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b011884d/doctor-who-series-6-4-the-doctors-wife,,2011,2011-05-14,45,Shown
Series_6,The Rebel Flesh,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h3l7p.jpg,"A solar tsunami liberates doppelgangers from their human 'originals'. And when the Doctor arrives, the deaths begin...",Iplayer,https://www.bbc.co.uk/iplayer/episode/b011fnd4/doctor-who-series-6-5-the-rebel-flesh,,2011,2011-05-21,45,Shown
Series_6,The Almost People,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h4093.jpg,The Doctor must convince terrified factory workers to trust their doppelgangers. But there's a killer on the loose...,Iplayer,https://www.bbc.co.uk/iplayer/episode/b011lqwt/doctor-who-series-6-6-the-almost-people,,2011,2011-05-28,45,Shown
Series_6,6.7 – Prequel,https://tardis.wiki/images/Tardis_images/8/8e/A-good-man-goes-to-war-prequel.jpg,A Prequel to A Good Man Goes to War.,Youtube,3I9WAOk-jn8,,2011,2011-05-28,2,Shown
Series_6,A Good Man Goes to War,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h3z5q.jpg,"The Doctor assembles an alien army to fight the Battle of Demons Run, and we finally discover who River Song really is...",Iplayer,https://www.bbc.co.uk/iplayer/episode/b011rf7y/doctor-who-series-6-7-a-good-man-goes-to-war,,2011,2011-06-04,45,Shown
Series_6,The Battle of Demons Run – Two Days Later,https://tardis.wiki/images/Tardis_images/d/d8/The_Battle_of_Demons_Run_Two_Days_Later.jpg,"A Sequel to A Good Man Goes to War – Also acts as a 3rd prequel to The Snowmen, being released in 2013 before The Bells of Saint John aired. (Currently Unavailable as I can’t find a link on YouTube)",None,,,2013,2013-03-25,3,Shown
Series_6,The Raggedy Doctor by Amelia Pond,https://tardis.wiki/images/Tardis_images/3/33/The_Raggedy_Doctor_by_Amelia_Pond_%28webcast%29.jpg,"'The Raggedy Doctor by Amelia Pond' is a short Doctor Who story written by Steven Moffat and narrated by Caitlin Blackwood, who played Amelia Pond in the TV series. Placed here as it is related to the flashbacks in Let’s Kill Hitler. Produced during the Coronavirus Lockdowns in 2020.",Youtube,Q0Hk9Va3ul8,,2020,2020-04-03,4,Shown
Series_6,6.8 – Prequel,https://tardis.wiki/images/Tardis_images/f/f7/Doctor_filled_with_regret.jpg,A prequel to Lets Kill Hitler,Youtube,r_Nh1zyEUG4,,2011,2011-08-14,2,Shown
Series_6,Let’s Kill Hitler,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h62gd.jpg,Nazis! River on the rampage! Regeneration! It's all happening after the TARDIS crash-lands in 1930s Berlin.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b0146h0q/doctor-who-series-6-8-lets-kill-hitler,,2011,2011-08-27,45,Shown
Series_6,Night Terrors,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h6759.jpg,The Doctor must deal with sinister dolls coming to life as he fights to help a terrified child and his father.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b014983t/doctor-who-series-6-9-night-terrors,,2011,2011-09-03,45,Shown
Series_6,First Night and Last Night – Night and the Doctor,https://tardis.wiki/images/Tardis_images/c/ca/First_Night.jpg,"Both Mini Episodes combined into one. The night River Song is imprisoned in Stormcage for killing the Eleventh Doctor, she receives a visit from her husband to take her out on their first date, but things become complicated.",Youtube,l5e6UU_YUCE,,2011,2011-11-22,6,Shown
Series_6,The Girl Who Waited,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h6bqr.jpg,Amy is trapped in a quarantine facility for victims of an alien plague. Can Rory save her before she is killed by kindness?,Iplayer,https://www.bbc.co.uk/iplayer/episode/b014j7x7/doctor-who-series-6-10-the-girl-who-waited,,2011,2011-09-10,45,Shown
Series_6,The God Complex,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h6hr4.jpg,Amy is trapped in a quarantine facility for victims of an alien plague. Can Rory save her before she is killed by kindness?,Iplayer,https://www.bbc.co.uk/iplayer/episode/b014vy02/doctor-who-series-6-11-the-god-complex,,2011,2011-09-17,45,Shown
Series_6,Up All Night – Night and the Doctor,https://i.ytimg.com/vi/LO8mT02SFJw/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5lxMKGz9qt7HELuEC_OB57A4Zyw,"Craig, Sophie and Alfie have a brief scene in which Craig discusses his fears of dealing with his son. - Currently Unavailable as there is no link on YouTube. Also Image is not from this short as I can’t find an image either.",None,,,2011,2011-11-22,2,Shown
Series_6,Closing Time,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h6ncy.jpg,"The Doctor's final days are upon him - but when he drops in on an old friend, the Cybermen are waiting.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b0156hh8/doctor-who-series-6-12-closing-time,,2011,2011-09-24,45,Shown
Series_6,6.13 – Prequel,https://tardis.wiki/images/Tardis_images/a/aa/Prequel_The_Wedding_of_River_Song.jpg,A Prequel to The Wedding of River Song.,Youtube,p0jEYSAauwE,,2011,2011-09-24,1,Shown
Series_6,The Wedding of River Song,https://ichef.bbci.co.uk/images/ic/1920x1080/p01h6rgt.jpg,"All of time and space hangs in the balance, for this is the day the Doctor dies.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b015p5kc/doctor-who-series-6-13-the-wedding-of-river-song,,2011,2011-10-01,45,Shown
Series_6,Death is the Only Answer,https://tardis.wiki/images/Tardis_images/7/72/Death_is_the_Only_answer.jpg,A mini-episode originally broadcast on Doctor Who Confidential – Written by winners of a BBC Learning Competition.,Youtube,xHu2JNfHG9A,,2011,2011-10-01,4,Shown
Series_6,2011 Christmas Special – Prequel,https://tardis.wiki/images/Tardis_images/b/bb/Prequel_The_Doctor%2C_the_Widow_and_the_Wardrobe.jpg,"A Prequel to The Doctor, the Widow and the Wardrobe – 2011 Christmas Special.",Youtube,MfJkFtqYQ3Q,,2011,2011-12-06,2,Shown
Series_6,"The Doctor, the Widow, and the Wardrobe",https://ichef.bbci.co.uk/images/ic/1920x1080/p01hg7bh.jpg,A madcap caretaker greets evacuee Madge Arwell and her two children and leads them into a magical world.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b018nrhp/doctor-who-the-doctor-the-widow-and-the-wardrobe,,2011,2011-12-25,60,Shown
Series_6,Good as Gold,https://tardis.wiki/images/Tardis_images/9/9c/Good_As_Gold.jpg,A mini episode of Doctor Who written by the winners of a Blue Peter script-to-screen competition.,Youtube,W5ZFx4GZ5bw,,2012,2012-05-24,3,Shown
Series_7,The Inforarium,https://tardis.wiki/images/Tardis_images/5/59/The_Inforarium.jpg,The Doctor attempts to delete himself from history to support his faked death.,Youtube,1_UU_qWLvm4,,2013,2013-09-24,2,Shown
Series_7,Pond Life,https://tardis.wiki/images/Tardis_images/e/ec/Ood_on_the_loo.jpg,An omnibus edition of 5 short webisodes leading up to he series 7 premiere.,Youtube,9ZkWjkvaKpA,,2012,2012-09-01,5,Shown
Series_7,7.1 – Prequel,https://tardis.wiki/images/Tardis_images/0/05/Asylum_prequel.JPG,A Prequel to Asylum of the Daleks – (Currently Unavailable).,None,,,2012,2012-08-30,2,Shown
Series_7,Asylum of the Daleks,https://ichef.bbci.co.uk/images/ic/1920x1080/p07rnf6w.jpg,"Kidnapped by his oldest foe, the Doctor is forced on an impossible mission - to a place even the Daleks are too terrified to enter...",Iplayer,https://www.bbc.co.uk/iplayer/episode/p00wqr14/doctor-who-series-7-1-asylum-of-the-daleks,,2012,2012-09-01,45,Shown
Series_7,Dinosaurs on a Spaceship,https://ichef.bbci.co.uk/images/ic/1920x1080/p01hxhhq.jpg,"An unmanned spaceship hurtles towards certain destruction. Only the Doctor can save it, along with its impossible cargo... of dinosaurs!",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01mm5c9/doctor-who-series-7-2-dinosaurs-on-a-spaceship,,2012,2012-09-08,45,Shown
Series_7,7.3 – Prequel: The Making of the Gunslinger,https://tardis.wiki/images/Tardis_images/f/f0/Gunslinger_pre-surgery.JPG,A prequel to A Town Called Mercy.,Youtube,hp3XS8mLQic,,2012,2012-09-14,2,Shown
Series_7,A Town Called Mercy,https://ichef.bbci.co.uk/images/ic/1920x1080/p01hxjmp.jpg,The Doctor gets a stetson (and a gun!) and finds himself the reluctant marshal of a Western town under siege by a relentless cyborg.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b01mxx3h/doctor-who-series-7-3-a-town-called-mercy,,2012,2012-09-15,45,Shown
Series_7,The Power of Three,https://ichef.bbci.co.uk/images/ic/1920x1080/p01hxw4y.jpg,"The Doctor and the Ponds puzzle over an unlikely invasion of Earth, as millions of sinister black cubes arrive overnight...",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01n2tmc/doctor-who-series-7-4-the-power-of-three,,2012,2012-09-22,45,Shown
Series_7,The Angels Take Manhattan,https://ichef.bbci.co.uk/images/ic/1920x1080/p01hyf7z.jpg,"The Doctor's heart-breaking farewell to Amy and Rory - a race against time through the streets of Manhattan, as New York's statues come to life around them...",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01n70f3/doctor-who-series-7-5-the-angels-take-manhattan,,2012,2012-09-29,45,Shown
Series_7,P.S.,https://tardis.wiki/images/Tardis_images/4/44/P.S..JPG,Short animated scene showing the events after The Angels take Manhatten.,Youtube,XWU6XL9xI4k,,2012,2012-10-12,5,Shown
Series_7,Rory’s Story,https://tardis.wiki/images/Tardis_images/5/5d/Rory%27s_Story.jpg,"Rory Williams records a message for his future adopted son Anthony on the only working smart phone in the world, as of 1946. - Recorded during the Coronavirus Lockdowns in 2020. Written by Neil Gaiman.",Youtube,eVqW4XjZwC8,,2020,2020-04-11,2,Shown
Series_7,The Great Detective – Prequel 1,https://tardis.wiki/images/Tardis_images/d/d2/The_Great_Detective_Eleventh_Doctor_1.jpg,The first of two prequels made for The Snowmen – Also includes a small introduction with Matt Smith and Jenna Coleman.,Youtube,G17_B4uACgg,,2012,2012-11-16,4,Shown
Series_7,Vastra Investigates: Prequel 2,https://tardis.wiki/images/Tardis_images/e/e6/Vastra_Investigates.jpg,The second of two prequels made for The Snowmen.,Youtube,Rirju6is4Sw,,2012,2012-12-17,3,Shown
Series_7,The Snowmen,https://ichef.bbci.co.uk/images/ic/1920x1080/p01j06zb.jpg,"It is Christmas Eve, 1892, and the falling snow is the stuff of fairytales. But the fairytale becomes a nightmare, and a chilling menace threatens Earth.",Iplayer,https://www.bbc.co.uk/iplayer/episode/p011gpsb/doctor-who-series-7-6-the-snowmen,,2012,2012-12-25,60,Shown
Series_7,7.7 – Prequel,https://tardis.wiki/images/Tardis_images/5/59/The_Bells_of_Saint_John_A_Prequel.jpg,A prequel to The Bells of Saint John.,Youtube,2IROtC6cAT4,,2013,2013-03-23,3,Shown
Series_7,The Bells of Saint John,https://ichef.bbci.co.uk/images/ic/1920x1080/p07rnfj6.jpg,"The search for Clara brings the Doctor to London, 2013, where something deadly is waiting in the Wi-Fi.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01rryzz/doctor-who-series-7-7-the-bells-of-saint-john,,2013,2013-03-30,45,Shown
Series_7,The Rings of Akhaten,https://ichef.bbci.co.uk/images/ic/1920x1080/p01jwlzf.jpg,"The Doctor takes Clara to the Festival of Offerings, but the Old God is waking and demands sacrifice!",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01rx0lj/doctor-who-series-7-8-the-rings-of-akhaten,,2013,2013-04-06,45,Shown
Series_7,Cold War,https://ichef.bbci.co.uk/images/ic/1920x1080/p01jwrz3.jpg,"On a Russian submarine in 1983, a frozen alien warrior is waking up, just as the TARDIS materialises.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01s1cz7/doctor-who-series-7-9-cold-war,,2013,2013-04-13,45,Shown
Series_7,Clara and the TARDIS,https://tardis.wiki/images/Tardis_images/4/44/Clara_%26_the_Tardis.jpg,A Mini Episode featuring Clara and her relationship with The Doctor’s TARDIS.,Youtube,-8I9z6Y4mBY,,2013,2013-09-24,2,Shown
Series_7,Hide,https://ichef.bbci.co.uk/images/ic/1920x1080/p01jx009.jpg,"Something terrifying is hiding in Caliburn House, and the Doctor finds himself part of the ghost hunt.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01s35ck/doctor-who-series-7-10-hide,,2013,2013-04-20,45,Shown
Series_7,Journey of the Centre of the TARDIS,https://ichef.bbci.co.uk/images/ic/1920x1080/p01jx6sx.jpg,"The TARDIS has crashed, Clara is lost inside, and the Doctor has 30 minutes before his ship explodes!",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01s8pn6/doctor-who-series-7-11-journey-to-the-centre-of-the-tardis,,2013,2013-04-27,45,Shown
Series_7,The Crimson Horror,https://ichef.bbci.co.uk/images/ic/1920x1080/p01jxf8y.jpg,"Something ghastly is afoot in Victorian Yorkshire, as bodies are found with their skin a waxy, glowing red.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b01sfhyp/doctor-who-series-7-12-the-crimson-horror,,2013,2013-05-04,45,Shown
Series_7,Nightmare in Silver,https://ichef.bbci.co.uk/images/ic/1920x1080/p01jxj0l.jpg,Hedgewick's World of Wonders: the perfect theme park day out. And ground zero for a deadly silver resurrection.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b01skfzk/doctor-who-series-7-13-nightmare-in-silver,,2013,2013-05-11,45,Shown
Series_7,Rain Gods,https://tardis.wiki/images/Tardis_images/6/6e/Rain_Gods_The_Doctor_%26_River.jpg,A Mini Episode made exclusively for the Series 7 DVD and Blu-Ray – Written by Neil Gaiman (Erroneously credited to Steven Moffat).,Youtube,-Dd6_1AzqR8,,2013,2013-09-24,2,Shown
Series_7,"She Said, He Said: Prequel 1",https://tardis.wiki/images/Tardis_images/3/3e/She_Said%2C_He_Said.jpg,A Mini Episode focussing on the internal thoughts and feelings of The Doctor and Clara.,Youtube,mtaIpkjF6Ss,,2013,2013-05-11,4,Shown
Series_7,Clarence and the Whispermen: Prequel 2,https://tardis.wiki/images/Tardis_images/5/56/Trenzalore_Coordinates_implanted_in_Clarence.jpg,"A Mini Episode where Clarence DeMarco is approached with coordinates by the Whisper Men, while in jail. Produced for the Series 7 Part 2 Blu-Ray.",Youtube,jnlpNfnT74I,,2013,2013-05-22,2,Shown
Series_7,The Name of the Doctor,https://ichef.bbci.co.uk/images/ic/1920x1080/p01jxw6c.jpg,The Doctor has a secret he will take to his grave. And it is discovered...,Iplayer,https://www.bbc.co.uk/iplayer/episode/b01skh8t/doctor-who-series-7-14-the-name-of-the-doctor,,2013,2013-05-18,45,Shown
Series_7,The Last Day,https://tardis.wiki/images/Tardis_images/6/6b/Welcome_to_Arcadia.jpg,"A prequel to The Day of the Doctor, showcasing the Last Great Time War from the perspective of a Gallifreyan Soldier.",Youtube,Eem2Ehq_xBI,,2013,2013-11-20,4,Shown
Series_7,The Day of the Doctor,https://ichef.bbci.co.uk/images/ic/1920x1080/p05q0zj0.jpg,The Doctors embark on their greatest adventure in this anniversary special. All of reality is at stake as the Doctor's dangerous past comes back to haunt him.,Iplayer,https://www.bbc.co.uk/iplayer/episode/p01l1z04/doctor-who-the-day-of-the-doctor,,2013,2013-11-23,79,Shown
Series_7,The Time of the Doctor,https://ichef.bbci.co.uk/images/ic/1920x1080/p05pbwmc.jpg,"The universe's deadliest species gather near a quiet backwater planet, drawn to a mysterious message that echoes out to the stars. And amongst them, the Doctor.",Iplayer,https://www.bbc.co.uk/iplayer/episode/p01mj6k8/doctor-who-the-time-of-the-doctor,,2013,2013-12-25,60,Shown
Series_8,8.1 – A Prequel,https://tardis.wiki/images/Tardis_images/c/cf/Prequel_to_Deep_Breath.jpg,"A prequel to Deep Breath, originally broadcast in Cinema’s before the main episode was broadcast.",Youtube,bOVOyYgGP28,,2014,2014-08-23,1,Shown
Series_8,Deep Breath,https://ichef.bbci.co.uk/images/ic/1920x1080/p07rnft8.jpg,When the Doctor arrives in Victorian London he finds a dinosaur rampant in the Thames and a spate of deadly spontaneous combustions.,Iplayer,https://www.bbc.co.uk/iplayer/episode/p023w9fy/doctor-who-series-8-1-deep-breath,,2014,2014-08-23,76,Shown
Series_8,Into the Dalek,https://ichef.bbci.co.uk/images/ic/1920x1080/p025lbjh.jpg,"A Dalek fleet surrounds a lone rebel ship, and only the Doctor can help them. As he faces his greatest enemy, he needs Clara by his side.",Iplayer,https://www.bbc.co.uk/iplayer/episode/b04grqgx/doctor-who-series-8-2-into-the-dalek,,2014,2014-08-30,45,Shown
Series_8,Robot of Sherwood,https://ichef.bbci.co.uk/images/ic/1920x1080/p025xc41.jpg,"In a sun-dappled Sherwood Forest, the Doctor discovers an evil plan from beyond the stars and strikes up an unlikely alliance with Robin Hood. With all of Nottingham at stake, the Doctor must decide who is real and who is fake. Can impossible heroes actually exist?",Iplayer,https://www.bbc.co.uk/iplayer/episode/b04gmmk1/doctor-who-series-8-3-robot-of-sherwood,,2014,2014-09-06,45,Shown
Series_8,Listen,https://ichef.bbci.co.uk/images/ic/1920x1080/p026bv10.jpg,What will the Doctor find at the end of the universe? What scares the Doctor? Ghosts of the past and future - a little boy who doesn't want to join the army.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b04hynt7/doctor-who-series-8-4-listen,,2014,2014-09-13,45,Shown
Series_8,Listen – A Poem,https://i.ytimg.com/vi/caY9oIZaKEE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDkFK1-v26ltXbJAQobUluIIDTqGw,"Poem written by Steven Moffat, that ties in to the TV story Listen. Produced during the Coronavirus Lockdowns in 2020.",Youtube,caY9oIZaKEE,,2020,2020-05-20,3,Shown
Series_8,Time Heist,https://ichef.bbci.co.uk/images/ic/1920x1080/p026sc2g.jpg,The Doctor turns bank robber when he is given a task he cannot refuse - steal from the most dangerous bank in the cosmos.,Iplayer,https://www.bbc.co.uk/iplayer/episode/b04jlry8/doctor-who-series-8-5-time-heist,,2014,2014-09-20,45,Shown
